Число,Температура(день),Давление(день),Ветер(день),Температура(вечер),Давление(вечер),Ветер(вечер)
2005-08-07,23,747,ЮВ 2м/с,19,747,ЮВ 2м/с
2005-08-08,26,744,В 4м/с,21,744,В 4м/с
2005-08-09,28,742,ЮВ 5м/с,21,744,ЮВ 5м/с
2005-08-10,23,748,ЮВ 2м/с,15,748,ЮВ 2м/с
2005-08-11,19,746,СЗ 3м/с,14,746,СЗ 3м/с
2005-08-12,22,745,СВ 2м/с,17,745,СВ 2м/с
2005-08-13,23,746,З 1м/с,17,746,З 1м/с
2005-08-14,26,747,ЮЗ 2м/с,18,747,ЮЗ 2м/с
2005-08-15,21,746,ЮЗ 1м/с,17,746,ЮЗ 1м/с
2005-08-16,23,748,СЗ 2м/с,14,748,СЗ 2м/с
2005-08-17,25,747,З 4м/с,18,747,З 4м/с
2005-08-18,21,747,СЗ 3м/с,16,749,СЗ 3м/с
2005-08-19,16,750,СЗ 2м/с,13,750,СЗ 2м/с
2005-08-20,18,752,СЗ 3м/с,11,752,СЗ 3м/с
2005-08-21,21,750,З 3м/с,13,750,З 3м/с
2005-08-22,22,749,Ш,16,748,Ш
2005-08-23,24,748,В 2м/с,16,750,В 2м/с
2005-08-24,19,750,СВ 2м/с,13,751,СВ 2м/с
2005-08-25,19,753,В 3м/с,13,753,В 3м/с
2005-08-26,21,753,ЮВ 3м/с,17,753,ЮВ 3м/с
2005-08-27,24,752,Ю 3м/с,14,752,Ю 3м/с
2005-08-28,19,753,СЗ 1м/с,16,753,СЗ 1м/с
2005-08-29,22,752,ЮЗ 2м/с,14,752,ЮЗ 2м/с
2005-08-30,20,749,СЗ 2м/с,16,747,СЗ 2м/с
2005-08-31,14,743,СЗ 3м/с,11,743,СЗ 3м/с
2005-09-01,16,743,С 4м/с,14,744,С 4м/с
2005-09-02,15,748,С 4м/с,13,749,С 4м/с
2005-09-03,16,750,С 3м/с,11,751,С 3м/с
2005-09-04,18,748,СЗ 2м/с,12,747,СЗ 2м/с
2005-09-05,17,746,СЗ 3м/с,11,746,СЗ 3м/с
2005-09-06,18,747,СЗ 2м/с,11,747,СЗ 2м/с
2005-09-07,20,750,С 2м/с,12,750,С 2м/с
2005-09-08,23,749,З 5м/с,18,749,З 5м/с
2005-09-09,26,747,З 4м/с,18,747,З 4м/с
2005-09-10,22,747,СЗ 2м/с,13,747,СЗ 2м/с
2005-09-11,22,747,СВ 1м/с,16,748,СВ 1м/с
2005-09-12,18,748,В 1м/с,15,748,В 1м/с
2005-09-13,24,744,ЮЗ 4м/с,16,747,ЮЗ 4м/с
2005-09-14,18,750,В 2м/с,9,748,В 2м/с
2005-09-15,18,741,ЮЗ 3м/с,14,740,ЮЗ 3м/с
2005-09-16,18,740,ЮЗ 4м/с,10,741,ЮЗ 4м/с
2005-09-18,10,753,С 1м/с,8,753,С 1м/с
2005-09-19,14,754,СЗ 1м/с,5,754,СЗ 1м/с
2005-09-20,16,753,З 2м/с,11,753,З 2м/с
2005-09-21,14,756,Ш,11,756,Ш
2005-09-22,15,756,СЗ 1м/с,12,756,СЗ 1м/с
2005-09-23,16,756,СЗ 1м/с,7,755,СЗ 1м/с
2005-09-24,17,755,СВ 1м/с,8,756,СВ 1м/с
2005-09-25,16,757,Ш,10,757,Ш
2005-09-26,15,759,СВ 1м/с,12,759,СВ 1м/с
2005-09-27,15,759,Ш,11,759,Ш
2005-09-28,19,759,ЮВ 3м/с,12,757,ЮВ 3м/с
2005-09-29,20,754,ЮВ 3м/с,13,754,ЮВ 3м/с
2005-09-30,21,755,ЮВ 2м/с,15,756,ЮВ 2м/с
2005-10-01,21,758,ЮВ 1м/с,10,759,ЮВ 1м/с
2005-10-02,21,759,ЮВ 2м/с,11,759,ЮВ 2м/с
2005-10-03,21,758,Ш,11,757,Ш
2005-10-04,20,755,З 2м/с,9,754,З 2м/с
2005-10-05,11,753,С 4м/с,9,753,С 4м/с
2005-10-06,11,756,С 4м/с,3,757,С 4м/с
2005-10-07,11,758,СЗ 1м/с,10,759,СЗ 1м/с
2005-10-08,11,762,Ш,8,762,Ш
2005-10-09,14,763,СВ 3м/с,8,762,СВ 3м/с
2005-10-10,16,762,С 2м/с,6,763,С 2м/с
2005-10-11,16,764,СВ 1м/с,8,763,СВ 1м/с
2005-10-12,16,762,В 2м/с,10,762,В 2м/с
2005-10-13,15,759,В 4м/с,11,759,В 4м/с
2005-10-17,9,750,С 4м/с,9,748,С 4м/с
2005-10-18,6,742,СВ 3м/с,6,741,СВ 3м/с
2005-10-19,3,748,С 3м/с,2,751,С 3м/с
2005-10-20,4,753,С 1м/с,-2,753,С 1м/с
2005-10-21,6,753,ЮЗ 3м/с,1,750,ЮЗ 3м/с
2005-10-22,5,748,Ю 3м/с,6,748,Ю 3м/с
2005-10-23,11,744,ЮЗ 5м/с,11,744,ЮЗ 5м/с
2005-10-24,12,740,ЮЗ 3м/с,10,738,ЮЗ 3м/с
2005-10-25,0,745,СЗ 5м/с,0,749,СЗ 5м/с
2005-10-26,-1,739,ЮВ 5м/с,1,735,ЮВ 5м/с
2005-10-27,3,735,СВ 2м/с,0,741,СВ 2м/с
2005-10-28,0,759,СВ 4м/с,-5,762,СВ 4м/с
2005-10-29,0,766,СЗ 1м/с,-4,766,СЗ 1м/с
2005-10-30,2,765,З 3м/с,-1,762,З 3м/с
2005-10-31,6,762,З 2м/с,0,761,З 2м/с
2005-11-01,8,759,З 1м/с,0,758,З 1м/с
2005-11-02,9,758,З 1м/с,1,758,З 1м/с
2005-11-03,9,759,Ш,0,759,Ш
2005-11-04,10,760,Ш,1,760,Ш
2005-11-05,8,760,ЮЗ 3м/с,2,759,ЮЗ 3м/с
2005-11-06,10,758,ЮЗ 2м/с,3,757,ЮЗ 2м/с
2005-11-07,2,756,ЮЗ 2м/с,3,756,ЮЗ 2м/с
2005-11-08,4,756,З 2м/с,3,757,З 2м/с
2005-11-09,1,759,СЗ 1м/с,2,760,СЗ 1м/с
2005-11-10,3,761,З 2м/с,1,760,З 2м/с
2005-11-11,0,756,Ю 3м/с,0,755,Ю 3м/с
2005-11-12,0,756,ЮЗ 1м/с,0,758,ЮЗ 1м/с
2005-11-13,1,758,З 2м/с,1,757,З 2м/с
2005-11-14,1,753,ЮЗ 4м/с,1,750,ЮЗ 4м/с
2005-11-15,3,743,ЮЗ 7м/с,3,741,ЮЗ 7м/с
2005-11-16,-1,743,З 5м/с,-1,742,З 5м/с
2005-11-17,5,741,Ю 4м/с,5,740,Ю 4м/с
2005-11-18,3,742,ЮЗ 3м/с,1,745,ЮЗ 3м/с
2005-11-19,1,751,Ю 1м/с,0,750,Ю 1м/с
2005-11-20,0,747,СВ 2м/с,4,746,СВ 2м/с
2005-11-21,0,751,В 1м/с,-1,753,В 1м/с
2005-11-22,-1,758,СВ 2м/с,-1,759,СВ 2м/с
2005-11-23,-2,759,С 2м/с,-3,758,С 2м/с
2005-11-24,-3,755,ЮЗ 1м/с,-4,755,ЮЗ 1м/с
2005-11-25,-4,752,Ю 1м/с,-3,748,Ю 1м/с
2005-11-26,1,743,ЮЗ 3м/с,1,747,ЮЗ 3м/с
2005-11-27,0,750,Ю 4м/с,0,750,Ю 4м/с
2005-11-28,2,746,ЮВ 4м/с,4,744,ЮВ 4м/с
2005-11-29,6,744,Ш,0,746,Ш
2005-11-30,1,750,З 2м/с,0,751,З 2м/с
2005-12-01,1,744,ЮВ 4м/с,0,744,ЮВ 4м/с
2005-12-02,-1,752,СЗ 2м/с,-6,753,СЗ 2м/с
2005-12-03,-4,754,Ш,-3,754,Ш
2005-12-04,-3,756,В 2м/с,-4,756,В 2м/с
2005-12-05,-5,757,ЮВ 2м/с,-5,757,ЮВ 2м/с
2005-12-06,-5,758,ЮВ 3м/с,-5,758,ЮВ 3м/с
2005-12-07,-4,753,ЮВ 3м/с,-3,751,ЮВ 3м/с
2005-12-08,0,745,ЮВ 2м/с,0,744,ЮВ 2м/с
2005-12-09,-5,740,С 5м/с,-8,745,С 5м/с
2005-12-10,-10,753,ЮЗ 2м/с,-9,753,ЮЗ 2м/с
2005-12-11,-1,747,ЮЗ 1м/с,-1,746,ЮЗ 1м/с
2005-12-12,-1,744,ЮЗ 5м/с,0,740,ЮЗ 5м/с
2005-12-13,1,739,З 4м/с,0,739,З 4м/с
2005-12-14,-1,744,З 1м/с,0,744,З 1м/с
2005-12-15,-2,740,ЮЗ 3м/с,-3,738,ЮЗ 3м/с
2005-12-16,-1,735,Ю 4м/с,-2,734,Ю 4м/с
2005-12-17,-3,730,В 3м/с,1,729,В 3м/с
2005-12-18,0,733,Ю 6м/с,-1,738,Ю 6м/с
2005-12-19,-2,742,Ш,-2,744,Ш
2005-12-20,-4,744,СЗ 3м/с,-5,742,СЗ 3м/с
2005-12-21,-6,739,ЮЗ 6м/с,-6,739,ЮЗ 6м/с
2005-12-22,-4,741,ЮЗ 4м/с,-6,744,ЮЗ 4м/с
2005-12-23,-10,747,Ю 3м/с,-13,749,Ю 3м/с
2005-12-24,-11,749,ЮЗ 1м/с,-15,749,ЮЗ 1м/с
2005-12-25,-13,746,Ш,-11,747,Ш
2005-12-26,-9,752,В 1м/с,-8,753,В 1м/с
2005-12-27,-9,756,В 1м/с,-11,757,В 1м/с
2005-12-28,-8,758,ЮВ 6м/с,-6,759,ЮВ 6м/с
2005-12-29,0,759,ЮВ 4м/с,0,760,ЮВ 4м/с
2005-12-30,-1,762,Ю 3м/с,-3,761,Ю 3м/с
2005-12-31,-7,757,Ю 4м/с,-8,756,Ю 4м/с
2006-01-01,-6,760,ЮВ 4м/с,-4,761,ЮВ 4м/с
2006-01-02,-6,765,ЮВ 4м/с,-8,765,ЮВ 4м/с
2006-01-03,-14,766,ЮВ 2м/с,-15,765,ЮВ 2м/с
2006-01-04,-15,766,Ш,-14,766,Ш
2006-01-05,-16,767,СЗ 1м/с,-20,766,СЗ 1м/с
2006-01-06,-15,763,З 1м/с,-18,762,З 1м/с
2006-01-07,-3,756,С 1м/с,-2,756,С 1м/с
2006-01-08,0,756,Ш,0,755,Ш
2006-01-09,0,756,С 2м/с,0,758,С 2м/с
2006-01-10,-1,759,З 4м/с,-2,757,З 4м/с
2006-01-11,-3,753,ЮЗ 4м/с,-2,753,ЮЗ 4м/с
2006-01-12,0,750,З 3м/с,-1,750,З 3м/с
2006-01-13,0,752,СЗ 3м/с,0,753,СЗ 3м/с
2006-01-14,-1,754,С 4м/с,-1,755,С 4м/с
2006-01-15,-2,750,З 3м/с,-2,747,З 3м/с
2006-01-16,-11,751,СВ 3м/с,-21,756,СВ 3м/с
2006-01-17,-24,755,С 1м/с,-28,756,С 1м/с
2006-01-18,-29,756,СЗ 2м/с,-31,756,СЗ 2м/с
2006-01-19,-27,757,СВ 2м/с,-27,756,СВ 2м/с
2006-01-20,-23,751,С 4м/с,-23,751,С 4м/с
2006-01-21,-21,756,СВ 3м/с,-22,756,СВ 3м/с
2006-01-22,-21,757,С 3м/с,-19,758,С 3м/с
2006-01-23,-16,761,С 3м/с,-17,763,С 3м/с
2006-01-24,-15,763,СЗ 2м/с,-21,762,СЗ 2м/с
2006-01-25,-12,754,ЮЗ 4м/с,-10,753,ЮЗ 4м/с
2006-01-26,-9,752,ЮЗ 3м/с,-11,752,ЮЗ 3м/с
2006-01-27,-9,744,ЮЗ 5м/с,-8,741,ЮЗ 5м/с
2006-01-28,-3,738,З 3м/с,-7,739,З 3м/с
2006-01-29,-9,741,ЮЗ 1м/с,-12,740,ЮЗ 1м/с
2006-01-30,-4,735,Ю 3м/с,-1,729,Ю 3м/с
2006-01-31,-15,731,С 4м/с,-14,732,С 4м/с
2006-02-01,-17,736,СЗ 3м/с,-18,738,СЗ 3м/с
2006-02-02,-20,741,З 1м/с,-26,741,З 1м/с
2006-02-03,-21,744,З 1м/с,-25,745,З 1м/с
2006-02-04,-19,747,Ш,-21,748,Ш
2006-02-05,-18,746,СЗ 2м/с,-19,746,СЗ 2м/с
2006-02-06,-23,749,ЮЗ 2м/с,-28,750,ЮЗ 2м/с
2006-02-07,-23,750,Ш,-28,750,Ш
2006-02-08,-24,752,З 1м/с,-28,752,З 1м/с
2006-02-09,-18,753,Ю 2м/с,-24,754,Ю 2м/с
2006-02-10,-16,755,Ю 2м/с,-20,753,Ю 2м/с
2006-02-11,-12,750,ЮВ 3м/с,-11,750,ЮВ 3м/с
2006-02-12,-9,744,В 1м/с,-9,743,В 1м/с
2006-02-13,-10,747,Ш,-17,747,Ш
2006-02-14,-12,751,ЮЗ 2м/с,-17,752,ЮЗ 2м/с
2006-02-15,-15,754,СЗ 1м/с,-22,755,СЗ 1м/с
2006-02-16,-10,752,С 1м/с,-11,750,С 1м/с
2006-02-17,-7,747,З 2м/с,-9,749,З 2м/с
2006-02-18,-4,750,З 1м/с,-11,750,З 1м/с
2006-02-19,-7,751,Ю 2м/с,-10,752,Ю 2м/с
2006-02-20,-5,751,Ю 4м/с,-6,751,Ю 4м/с
2006-02-21,-3,753,ЮВ 3м/с,-4,753,ЮВ 3м/с
2006-02-22,0,749,Ю 4м/с,0,749,Ю 4м/с
2006-02-23,0,750,Ю 4м/с,0,750,Ю 4м/с
2006-02-25,-6,750,З 3м/с,-7,748,З 3м/с
2006-02-26,-7,744,Ю 2м/с,-8,744,Ю 2м/с
2006-02-27,-3,743,Ю 2м/с,-6,743,Ю 2м/с
2006-02-28,-4,740,С 3м/с,-8,743,С 3м/с
2006-03-01,-8,750,ЮЗ 1м/с,-7,747,ЮЗ 1м/с
2006-03-02,-4,732,В 6м/с,-5,731,В 6м/с
2006-03-03,-5,737,З 3м/с,-12,739,З 3м/с
2006-03-04,-6,741,З 1м/с,-11,739,З 1м/с
2006-03-05,-7,726,С 2м/с,-11,733,С 2м/с
2006-03-06,-4,743,Ю 2м/с,-6,744,Ю 2м/с
2006-03-07,-7,744,С 2м/с,-7,742,С 2м/с
2006-03-08,-6,743,СЗ 3м/с,-10,743,СЗ 3м/с
2006-03-09,-5,744,С 3м/с,-10,744,С 3м/с
2006-03-10,-5,749,ЮЗ 2м/с,-10,749,ЮЗ 2м/с
2006-03-11,-5,747,Ю 3м/с,-4,749,Ю 3м/с
2006-03-12,-2,750,ЮВ 6м/с,0,752,ЮВ 6м/с
2006-03-13,0,759,ЮВ 3м/с,0,759,ЮВ 3м/с
2006-03-14,1,762,В 4м/с,-1,762,В 4м/с
2006-03-15,2,761,В 4м/с,0,761,В 4м/с
2006-03-16,2,761,Ю 2м/с,-2,759,Ю 2м/с
2006-03-17,0,756,ЮЗ 2м/с,-5,753,ЮЗ 2м/с
2006-03-18,0,749,Ю 3м/с,-3,747,Ю 3м/с
2006-03-19,0,737,Ю 4м/с,0,734,Ю 4м/с
2006-03-20,-1,729,З 6м/с,-2,732,З 6м/с
2006-03-21,-2,738,З 4м/с,-5,739,З 4м/с
2006-03-22,-1,741,З 3м/с,-7,744,З 3м/с
2006-03-23,-4,747,ЮВ 1м/с,-5,744,ЮВ 1м/с
2006-03-24,-3,739,СЗ 5м/с,-5,743,СЗ 5м/с
2006-03-25,-2,749,ЮЗ 3м/с,-3,747,ЮЗ 3м/с
2006-03-26,1,746,ЮЗ 4м/с,-3,746,ЮЗ 4м/с
2006-03-27,0,748,СЗ 2м/с,-5,749,СЗ 2м/с
2006-03-28,1,748,Ю 4м/с,0,745,Ю 4м/с
2006-03-29,2,741,Ю 4м/с,2,740,Ю 4м/с
2006-03-30,5,743,Ю 1м/с,2,742,Ю 1м/с
2006-03-31,4,738,ЮВ 2м/с,2,738,ЮВ 2м/с
2006-04-01,3,740,ЮЗ 3м/с,1,741,ЮЗ 3м/с
2006-04-02,3,743,Ю 3м/с,1,744,Ю 3м/с
2006-04-03,5,747,СЗ 2м/с,0,748,СЗ 2м/с
2006-04-04,6,749,З 2м/с,0,749,З 2м/с
2006-04-05,7,748,ЮЗ 2м/с,1,748,ЮЗ 2м/с
2006-04-06,7,748,Ю 3м/с,1,747,Ю 3м/с
2006-04-07,5,747,Ю 3м/с,2,748,Ю 3м/с
2006-04-08,3,750,ЮВ 1м/с,3,750,ЮВ 1м/с
2006-04-09,3,746,В 2м/с,2,746,В 2м/с
2006-04-10,5,751,Ю 3м/с,3,751,Ю 3м/с
2006-04-11,6,750,Ю 5м/с,5,746,Ю 5м/с
2006-04-12,7,742,З 2м/с,4,744,З 2м/с
2006-04-13,5,745,СВ 2м/с,5,741,СВ 2м/с
2006-04-14,10,737,Ю 6м/с,8,738,Ю 6м/с
2006-04-15,9,740,ЮЗ 4м/с,5,740,ЮЗ 4м/с
2006-04-16,5,740,З 4м/с,3,742,З 4м/с
2006-04-17,12,744,З 3м/с,7,744,З 3м/с
2006-04-18,15,745,ЮЗ 4м/с,11,746,ЮЗ 4м/с
2006-04-19,16,747,Ю 4м/с,9,747,Ю 4м/с
2006-04-20,15,749,З 2м/с,8,750,З 2м/с
2006-04-21,14,747,ЮЗ 2м/с,11,745,ЮЗ 2м/с
2006-04-22,10,747,СЗ 4м/с,6,746,СЗ 4м/с
2006-04-23,6,748,СЗ 3м/с,4,749,СЗ 3м/с
2006-04-24,7,752,С 4м/с,5,753,С 4м/с
2006-04-25,9,754,С 5м/с,6,752,С 5м/с
2006-04-26,13,753,СВ 4м/с,10,753,СВ 4м/с
2006-04-27,13,753,СВ 4м/с,7,753,СВ 4м/с
2006-04-28,9,753,СВ 2м/с,5,753,СВ 2м/с
2006-04-29,9,753,СВ 3м/с,6,753,СВ 3м/с
2006-04-30,9,757,В 2м/с,4,757,В 2м/с
2006-05-01,15,759,С 3м/с,11,759,С 3м/с
2006-05-02,19,759,С 3м/с,12,758,С 3м/с
2006-05-03,20,758,С 3м/с,14,757,С 3м/с
2006-05-04,21,759,С 3м/с,20,758,С 3м/с
2006-05-05,21,759,СВ 2м/с,15,759,СВ 2м/с
2006-05-06,20,759,С 2м/с,13,758,С 2м/с
2006-05-07,18,751,С 2м/с,11,750,С 2м/с
2006-05-08,14,750,С 2м/с,11,748,С 2м/с
2006-05-09,11,746,СВ 3м/с,10,745,СВ 3м/с
2006-05-10,14,742,ЮЗ 3м/с,12,742,ЮЗ 3м/с
2006-05-11,9,741,З 2м/с,8,741,З 2м/с
2006-05-12,13,744,З 2м/с,9,745,З 2м/с
2006-05-13,15,747,СЗ 3м/с,10,746,СЗ 3м/с
2006-05-14,21,745,ЮЗ 4м/с,17,744,ЮЗ 4м/с
2006-05-15,19,743,З 2м/с,11,742,З 2м/с
2006-05-16,11,746,СЗ 4м/с,7,746,СЗ 4м/с
2006-05-17,14,748,Ш,9,748,Ш
2006-05-18,11,748,С 3м/с,7,749,С 3м/с
2006-05-19,15,747,ЮВ 3м/с,14,744,ЮВ 3м/с
2006-05-20,15,738,З 3м/с,12,739,З 3м/с
2006-05-21,22,741,ЮЗ 4м/с,16,740,ЮЗ 4м/с
2006-05-22,18,740,З 4м/с,12,741,З 4м/с
2006-05-23,21,745,СЗ 3м/с,15,745,СЗ 3м/с
2006-05-24,23,744,З 4м/с,18,744,З 4м/с
2006-05-25,17,744,СЗ 2м/с,13,743,СЗ 2м/с
2006-05-26,19,745,ЮЗ 3м/с,11,744,ЮЗ 3м/с
2006-05-27,12,741,Ю 5м/с,10,741,Ю 5м/с
2006-05-28,16,741,З 3м/с,8,741,З 3м/с
2006-05-29,16,738,ЮЗ 2м/с,10,736,ЮЗ 2м/с
2006-05-30,15,738,З 4м/с,11,741,З 4м/с
2006-05-31,13,745,Ю 3м/с,13,741,Ю 3м/с
2006-06-01,18,745,З 4м/с,14,747,З 4м/с
2006-06-02,20,753,З 3м/с,13,753,З 3м/с
2006-06-03,21,752,СВ 1м/с,17,750,СВ 1м/с
2006-06-04,29,744,ЮВ 4м/с,26,743,ЮВ 4м/с
2006-06-05,28,741,Ю 5м/с,24,741,Ю 5м/с
2006-06-06,19,744,ЮЗ 7м/с,14,745,ЮЗ 7м/с
2006-06-07,16,750,З 3м/с,10,751,З 3м/с
2006-06-08,18,751,СВ 3м/с,15,750,СВ 3м/с
2006-06-09,8,744,С 6м/с,8,744,С 6м/с
2006-06-10,18,747,СЗ 3м/с,12,747,СЗ 3м/с
2006-06-11,16,747,С 2м/с,11,747,С 2м/с
2006-06-12,15,751,С 3м/с,11,753,С 3м/с
2006-06-13,19,755,Ш,14,754,Ш
2006-06-14,23,753,ЮВ 3м/с,18,751,ЮВ 3м/с
2006-06-15,15,749,СВ 3м/с,14,747,СВ 3м/с
2006-06-16,16,743,Ю 2м/с,15,742,Ю 2м/с
2006-06-17,20,745,С 1м/с,16,745,С 1м/с
2006-06-18,18,745,С 1м/с,17,746,С 1м/с
2006-06-19,25,747,С 3м/с,19,748,С 3м/с
2006-06-20,26,750,СЗ 2м/с,19,750,СЗ 2м/с
2006-06-21,28,750,СЗ 2м/с,28,750,СЗ 2м/с
2006-06-22,22,750,ЮВ 1м/с,21,749,ЮВ 1м/с
2006-06-23,28,749,С 1м/с,23,748,С 1м/с
2006-06-24,29,748,С 3м/с,22,747,С 3м/с
2006-06-25,19,747,В 2м/с,19,747,В 2м/с
2006-06-26,27,747,С 2м/с,22,746,С 2м/с
2006-06-27,23,748,СЗ 3м/с,21,747,СЗ 3м/с
2006-06-28,26,748,С 2м/с,21,747,С 2м/с
2006-06-29,28,746,З 2м/с,22,745,З 2м/с
2006-06-30,23,747,СЗ 4м/с,18,747,СЗ 4м/с
2006-07-01,12,751,С 3м/с,11,752,С 3м/с
2006-07-02,16,753,С 6м/с,13,752,С 6м/с
2006-07-03,18,748,СЗ 3м/с,13,748,СЗ 3м/с
2006-07-04,17,751,С 3м/с,13,751,С 3м/с
2006-07-05,25,748,ЮЗ 4м/с,19,747,ЮЗ 4м/с
2006-07-06,20,753,С 2м/с,15,752,С 2м/с
2006-07-07,22,752,Ш,17,751,Ш
2006-07-08,25,751,З 2м/с,18,751,З 2м/с
2006-07-09,18,752,З 2м/с,18,752,З 2м/с
2006-07-10,27,753,ЮЗ 1м/с,20,753,ЮЗ 1м/с
2006-07-11,30,754,ЮЗ 2м/с,22,753,ЮЗ 2м/с
2006-07-12,31,753,З 2м/с,22,753,З 2м/с
2006-07-13,31,750,В 2м/с,19,750,В 2м/с
2006-07-14,29,747,С 2м/с,19,746,С 2м/с
2006-07-15,26,743,Ш,19,743,Ш
2006-07-16,27,744,СЗ 2м/с,24,744,СЗ 2м/с
2006-07-17,19,745,З 2м/с,15,746,З 2м/с
2006-07-18,22,744,СЗ 3м/с,22,743,СЗ 3м/с
2006-07-19,22,741,СЗ 2м/с,14,741,СЗ 2м/с
2006-07-20,18,745,С 4м/с,13,747,С 4м/с
2006-07-21,14,749,СЗ 3м/с,11,750,СЗ 3м/с
2006-07-22,20,750,СЗ 2м/с,15,749,СЗ 2м/с
2006-07-23,17,745,Ш,15,746,Ш
2006-07-24,22,748,СЗ 2м/с,18,747,СЗ 2м/с
2006-07-25,25,744,З 2м/с,19,744,З 2м/с
2006-07-26,25,742,З 1м/с,19,741,З 1м/с
2006-07-27,18,739,СЗ 4м/с,13,739,СЗ 4м/с
2006-07-28,12,741,С 4м/с,11,741,С 4м/с
2006-07-29,13,741,С 2м/с,12,743,С 2м/с
2006-07-30,18,744,С 2м/с,14,745,С 2м/с
2006-07-31,16,744,З 2м/с,12,744,З 2м/с
2006-08-01,16,744,Ш,11,744,Ш
2006-08-02,20,745,СЗ 2м/с,12,745,СЗ 2м/с
2006-08-03,20,745,Ю 2м/с,17,744,Ю 2м/с
2006-08-04,19,745,З 2м/с,15,746,З 2м/с
2006-08-05,21,747,В 2м/с,18,746,В 2м/с
2006-08-06,16,744,В 2м/с,16,744,В 2м/с
2006-08-07,16,744,Ш,16,742,Ш
2006-08-08,20,741,СВ 3м/с,17,741,СВ 3м/с
2006-08-09,13,735,СВ 4м/с,12,735,СВ 4м/с
2006-08-10,18,738,З 3м/с,14,738,З 3м/с
2006-08-11,17,743,СЗ 4м/с,13,745,СЗ 4м/с
2006-08-12,20,747,СВ 3м/с,16,748,СВ 3м/с
2006-08-13,22,749,СВ 5м/с,18,749,СВ 5м/с
2006-08-14,26,748,В 2м/с,22,747,В 2м/с
2006-08-15,25,744,Ю 2м/с,20,744,Ю 2м/с
2006-08-16,23,744,З 4м/с,16,746,З 4м/с
2006-08-17,25,748,З 2м/с,16,747,З 2м/с
2006-08-18,25,747,Ш,17,747,Ш
2006-08-19,27,746,З 3м/с,19,745,З 3м/с
2006-08-20,21,743,В 1м/с,19,743,В 1м/с
2006-08-21,23,744,СВ 2м/с,17,744,СВ 2м/с
2006-08-22,21,744,В 2м/с,18,743,В 2м/с
2006-08-23,21,738,Ю 7м/с,16,739,Ю 7м/с
2006-08-24,22,742,Ю 4м/с,16,742,Ю 4м/с
2006-08-25,18,742,Ю 2м/с,16,742,Ю 2м/с
2006-08-26,22,744,СЗ 4м/с,15,744,СЗ 4м/с
2006-08-27,24,744,Ю 1м/с,18,744,Ю 1м/с
2006-08-28,23,737,Ю 1м/с,17,738,Ю 1м/с
2006-08-29,21,741,В 2м/с,18,739,В 2м/с
2006-08-30,19,734,Ю 5м/с,13,736,Ю 5м/с
2006-08-31,15,739,Ю 2м/с,13,738,Ю 2м/с
2006-09-01,21,741,ЮЗ 5м/с,15,743,ЮЗ 5м/с
2006-09-02,20,746,СЗ 3м/с,16,746,СЗ 3м/с
2006-09-03,20,744,В 1м/с,18,742,В 1м/с
2006-09-04,17,736,Ю 2м/с,16,735,Ю 2м/с
2006-09-05,15,729,З 3м/с,13,728,З 3м/с
2006-09-06,15,730,ЮЗ 3м/с,14,732,ЮЗ 3м/с
2006-09-07,17,740,С 3м/с,14,742,С 3м/с
2006-09-08,18,744,ЮЗ 2м/с,16,744,ЮЗ 2м/с
2006-09-09,14,744,Ю 2м/с,13,744,Ю 2м/с
2006-09-10,11,744,ЮЗ 5м/с,11,745,ЮЗ 5м/с
2006-09-11,13,750,С 4м/с,11,750,С 4м/с
2006-09-12,16,752,СЗ 2м/с,11,752,СЗ 2м/с
2006-09-13,16,749,СЗ 3м/с,13,749,СЗ 3м/с
2006-09-14,20,747,З 3м/с,14,744,З 3м/с
2006-09-15,10,747,С 5м/с,8,744,С 5м/с
2006-09-16,9,753,С 3м/с,7,752,С 3м/с
2006-09-17,13,750,СЗ 4м/с,6,750,СЗ 4м/с
2006-09-18,17,749,З 3м/с,10,748,З 3м/с
2006-09-19,19,748,Ю 3м/с,11,747,Ю 3м/с
2006-09-20,20,747,ЮЗ 2м/с,12,747,ЮЗ 2м/с
2006-09-21,22,747,З 1м/с,12,748,З 1м/с
2006-09-22,19,752,З 2м/с,9,752,З 2м/с
2006-09-23,19,754,СЗ 2м/с,13,754,СЗ 2м/с
2006-09-24,20,755,З 1м/с,11,753,З 1м/с
2006-09-25,22,750,З 2м/с,12,749,З 2м/с
2006-09-26,13,753,СВ 3м/с,11,753,СВ 3м/с
2006-09-27,14,752,З 1м/с,5,751,З 1м/с
2006-09-28,18,749,З 3м/с,10,747,З 3м/с
2006-09-29,15,745,Ю 2м/с,12,744,Ю 2м/с
2006-09-30,12,741,СВ 2м/с,11,741,СВ 2м/с
2006-10-01,11,745,С 2м/с,9,747,С 2м/с
2006-10-02,11,750,Ю 1м/с,6,749,Ю 1м/с
2006-10-03,11,742,Ю 5м/с,12,740,Ю 5м/с
2006-10-04,13,744,З 2м/с,11,743,З 2м/с
2006-10-05,17,741,ЮЗ 3м/с,12,744,ЮЗ 3м/с
2006-10-06,15,747,З 2м/с,10,747,З 2м/с
2006-10-07,12,748,СЗ 1м/с,5,748,СЗ 1м/с
2006-10-08,11,750,ЮЗ 1м/с,8,750,ЮЗ 1м/с
2006-10-09,9,747,ЮВ 3м/с,9,745,ЮВ 3м/с
2006-10-10,11,748,СВ 2м/с,8,751,СВ 2м/с
